product_id,name,category,price,stock_quantity,supplier,description,weight,dimensions,warranty,release_date,rating,reviews_count
224,Product 224,Books,743.75,81,Amazon,Description for Product 224 in Books,5.3,93x44x28,5,2023-04-29,4.9,2145
225,Product 225,Home Appliances,336.15,10,Ninja,Description for Product 225 in Home Appliances,3.52,62x21x11,5,2019-07-21,3.2,3234
226,Product 226,Electronics,694.14,324,Dell,Description for Product 226 in Electronics,5.95,45x18x11,5,2018-04-17,3.1,2821
227,Product 227,Wearables,168.47,500,Sony,Description for Product 227 in Wearables,5.41,60x23x9,5,2023-04-08,4.3,4763
228,Product 228,Books,810.64,119,Nike,Description for Product 228 in Books,7.82,90x12x11,4,2023-02-06,4.9,277
229,Product 229,Books,703.07,373,Sony,Description for Product 229 in Books,8.71,96x19x28,4,2019-01-31,3.9,4081
230,Product 230,Electronics,17.13,287,Adidas,Description for Product 230 in Electronics,0.1,41x49x14,3,2020-01-09,4.3,3163
231,Product 231,Books,80.05,432,Nike,Description for Product 231 in Books,2.62,10x24x6,2,2023-07-29,3.0,2926
232,Product 232,Books,558.69,223,Dell,Description for Product 232 in Books,4.48,76x22x30,2,2022-04-07,3.4,3220
233,Product 233,Sports,895.55,122,Logitech,Description for Product 233 in Sports,1.18,60x42x10,1,2023-09-18,3.3,1127
234,Product 234,Sports,245.94,476,Sony,Description for Product 234 in Sports,1.49,77x21x8,2,2022-01-07,4.8,1701
235,Product 235,Home Appliances,485.42,300,Apple,Description for Product 235 in Home Appliances,9.54,60x39x6,5,2022-09-11,4.6,2808
236,Product 236,Wearables,317.81,79,Sony,Description for Product 236 in Wearables,9.26,55x47x21,2,2020-09-21,3.1,3796
237,Product 237,Books,127.97,202,Apple,Description for Product 237 in Books,7.26,84x29x8,1,2022-03-26,3.5,945
238,Product 238,Home Appliances,431.66,195,Fitbit,Description for Product 238 in Home Appliances,8.74,13x11x10,2,2022-11-09,5.0,3763
239,Product 239,Sports,13.32,278,Nike,Description for Product 239 in Sports,9.93,43x20x15,1,2020-01-09,4.1,2458
240,Product 240,Home Appliances,984.79,419,Ninja,Description for Product 240 in Home Appliances,6.45,91x29x23,2,2021-12-06,4.3,1880
241,Product 241,Home Appliances,64.96,317,Dell,Description for Product 241 in Home Appliances,2.6,54x30x13,2,2018-09-04,3.5,946
242,Product 242,Books,768.0,414,Adidas,Description for Product 242 in Books,5.96,67x29x11,3,2022-05-21,3.5,1826
243,Product 243,Sports,513.42,217,Adidas,Description for Product 243 in Sports,4.32,56x48x10,2,2022-09-08,3.9,225
244,Product 244,Sports,845.65,112,Sony,Description for Product 244 in Sports,8.52,45x14x16,4,2021-08-14,3.2,867
245,Product 245,Wearables,247.56,20,Logitech,Description for Product 245 in Wearables,1.72,73x30x30,2,2023-10-10,3.3,4365
246,Product 246,Books,257.43,427,Fitbit,Description for Product 246 in Books,7.72,94x45x25,3,2018-01-06,3.9,1484
247,Product 247,Electronics,93.66,270,Adidas,Description for Product 247 in Electronics,1.88,85x20x27,2,2019-04-07,4.6,971
248,Product 248,Electronics,428.2,431,Amazon,Description for Product 248 in Electronics,0.14,71x19x26,3,2021-04-24,4.7,3567
249,Product 249,Sports,292.2,186,Fitbit,Description for Product 249 in Sports,7.28,29x18x25,3,2020-07-31,3.7,801
250,Product 250,Sports,582.49,153,Philips,Description for Product 250 in Sports,4.74,17x18x11,5,2019-08-01,4.2,2799
251,Product 251,Wearables,398.46,240,Philips,Description for Product 251 in Wearables,6.83,23x46x27,1,2018-06-13,3.0,521
252,Product 252,Electronics,163.43,98,Nike,Description for Product 252 in Electronics,9.89,23x30x7,3,2022-01-16,4.7,4343
253,Product 253,Wearables,78.6,424,Dell,Description for Product 253 in Wearables,5.48,46x32x11,4,2021-04-24,3.1,3119
254,Product 254,Electronics,407.75,152,Nike,Description for Product 254 in Electronics,2.99,96x15x27,2,2019-06-06,3.6,1963
255,Product 255,Electronics,671.53,292,Adidas,Description for Product 255 in Electronics,9.8,15x15x24,2,2023-11-10,3.4,723
256,Product 256,Wearables,199.55,227,Fitbit,Description for Product 256 in Wearables,9.2,24x17x19,5,2020-04-08,3.4,4105
257,Product 257,Electronics,431.92,479,Ninja,Description for Product 257 in Electronics,8.5,17x11x24,1,2023-06-14,3.2,270
258,Product 258,Electronics,769.73,451,Ninja,Description for Product 258 in Electronics,4.84,61x42x28,1,2021-05-28,4.2,1555
259,Product 259,Wearables,501.77,409,Logitech,Description for Product 259 in Wearables,6.82,72x11x10,5,2020-01-31,3.3,2598
260,Product 260,Wearables,949.11,463,Nike,Description for Product 260 in Wearables,3.0,71x48x10,1,2023-10-03,4.9,1629
261,Product 261,Electronics,88.17,455,Amazon,Description for Product 261 in Electronics,6.77,55x28x24,2,2022-05-14,3.6,971
262,Product 262,Books,903.17,261,Apple,Description for Product 262 in Books,3.14,37x38x27,2,2020-10-27,4.7,2590
263,Product 263,Home Appliances,868.38,6,Apple,Description for Product 263 in Home Appliances,8.25,89x20x12,3,2021-02-20,4.0,3689
264,Product 264,Books,532.55,134,Sony,Description for Product 264 in Books,7.22,18x48x9,1,2021-06-02,4.5,4642
265,Product 265,Books,383.55,109,Apple,Description for Product 265 in Books,0.57,68x17x26,3,2019-11-12,4.6,3940
266,Product 266,Books,134.85,437,Adidas,Description for Product 266 in Books,2.04,88x33x22,5,2018-05-19,3.2,1395
267,Product 267,Books,240.59,320,Sony,Description for Product 267 in Books,8.74,73x23x22,5,2018-07-04,4.5,305
268,Product 268,Books,426.87,9,Philips,Description for Product 268 in Books,6.75,73x21x5,3,2020-11-12,4.1,962
269,Product 269,Home Appliances,915.13,414,Amazon,Description for Product 269 in Home Appliances,5.28,57x21x6,5,2022-06-09,3.9,746
270,Product 270,Wearables,104.64,385,Dell,Description for Product 270 in Wearables,9.79,45x20x11,1,2021-01-28,3.7,1546
271,Product 271,Electronics,729.08,314,Sony,Description for Product 271 in Electronics,8.66,47x45x18,3,2020-05-01,3.9,3591
272,Product 272,Home Appliances,797.84,452,Logitech,Description for Product 272 in Home Appliances,9.07,13x10x27,3,2019-04-01,4.5,334
273,Product 273,Electronics,160.43,168,Nike,Description for Product 273 in Electronics,5.71,80x28x29,1,2023-02-19,3.9,2833
274,Product 274,Home Appliances,721.07,280,Philips,Description for Product 274 in Home Appliances,4.22,97x24x21,4,2020-04-04,3.4,4201
275,Product 275,Sports,805.5,39,Logitech,Description for Product 275 in Sports,6.74,41x48x22,5,2021-08-07,3.5,3361
276,Product 276,Electronics,84.53,49,Adidas,Description for Product 276 in Electronics,9.77,95x30x14,1,2020-02-06,4.4,2899
277,Product 277,Electronics,642.06,437,Philips,Description for Product 277 in Electronics,2.43,38x22x28,5,2019-09-08,4.3,3217
278,Product 278,Books,283.32,97,Sony,Description for Product 278 in Books,9.27,63x44x12,2,2019-03-17,4.6,2937
279,Product 279,Books,118.21,75,Logitech,Description for Product 279 in Books,4.62,25x12x23,3,2018-05-22,4.7,65
280,Product 280,Sports,420.39,361,Nike,Description for Product 280 in Sports,2.95,48x48x20,1,2023-04-18,4.4,2500
281,Product 281,Books,802.35,498,Philips,Description for Product 281 in Books,4.23,62x23x17,5,2019-06-23,3.1,750
282,Product 282,Electronics,722.73,283,Adidas,Description for Product 282 in Electronics,2.63,46x19x27,2,2022-06-15,4.8,2864
283,Product 283,Home Appliances,35.33,261,Nike,Description for Product 283 in Home Appliances,6.84,26x49x7,1,2018-02-01,3.2,2889
284,Product 284,Sports,216.35,257,Philips,Description for Product 284 in Sports,6.67,18x42x24,1,2020-03-08,4.7,624
285,Product 285,Sports,318.85,168,Adidas,Description for Product 285 in Sports,3.28,78x14x29,1,2020-04-03,4.7,3389
286,Product 286,Home Appliances,20.24,327,Logitech,Description for Product 286 in Home Appliances,1.79,58x19x18,5,2021-02-25,4.5,2413
287,Product 287,Electronics,861.24,165,Adidas,Description for Product 287 in Electronics,0.31,44x16x23,2,2020-08-29,4.3,3322
288,Product 288,Wearables,30.35,225,Philips,Description for Product 288 in Wearables,1.17,54x42x21,4,2018-12-25,3.9,292
289,Product 289,Electronics,458.88,16,Apple,Description for Product 289 in Electronics,6.15,82x45x5,3,2020-12-02,3.6,2077
290,Product 290,Wearables,328.06,499,Philips,Description for Product 290 in Wearables,2.08,54x16x9,4,2018-09-27,4.3,453
291,Product 291,Home Appliances,603.1,425,Ninja,Description for Product 291 in Home Appliances,5.5,82x22x19,4,2019-04-03,4.4,1389
292,Product 292,Electronics,107.06,106,Amazon,Description for Product 292 in Electronics,7.53,29x42x17,1,2020-05-25,4.4,1608
293,Product 293,Books,569.94,45,Nike,Description for Product 293 in Books,0.55,100x20x19,3,2019-06-16,4.6,3025
294,Product 294,Wearables,254.6,420,Philips,Description for Product 294 in Wearables,0.87,24x42x9,3,2021-09-03,4.5,2226
295,Product 295,Wearables,754.12,341,Amazon,Description for Product 295 in Wearables,6.88,31x36x29,3,2022-11-10,4.9,2690
296,Product 296,Wearables,632.39,227,Adidas,Description for Product 296 in Wearables,9.07,16x22x25,3,2022-10-18,3.6,3879
297,Product 297,Home Appliances,495.26,394,Logitech,Description for Product 297 in Home Appliances,9.04,48x29x25,5,2020-06-17,3.9,2066
298,Product 298,Books,226.57,35,Adidas,Description for Product 298 in Books,2.5,25x19x16,4,2022-05-22,4.0,870
299,Product 299,Sports,750.64,389,Adidas,Description for Product 299 in Sports,3.35,12x26x11,5,2019-02-05,4.6,2969
300,Product 300,Sports,452.6,468,Amazon,Description for Product 300 in Sports,5.81,39x44x30,1,2022-11-19,4.6,1913
301,Product 301,Home Appliances,995.6,431,Ninja,Description for Product 301 in Home Appliances,0.66,34x14x12,5,2018-02-02,3.7,4494
302,Product 302,Electronics,42.57,85,Dell,Description for Product 302 in Electronics,2.7,86x41x10,1,2022-03-06,3.5,4376
303,Product 303,Sports,134.34,44,Ninja,Description for Product 303 in Sports,9.11,38x24x12,2,2018-03-14,5.0,1349
304,Product 304,Electronics,582.39,17,Adidas,Description for Product 304 in Electronics,0.11,75x27x5,5,2019-10-13,3.4,3497
305,Product 305,Books,121.68,356,Logitech,Description for Product 305 in Books,4.02,59x41x30,1,2018-03-22,3.4,3151
306,Product 306,Books,159.15,285,Apple,Description for Product 306 in Books,1.49,96x37x12,5,2019-12-22,3.7,525
307,Product 307,Wearables,488.21,253,Nike,Description for Product 307 in Wearables,0.33,29x48x23,1,2019-11-05,3.3,4276
308,Product 308,Wearables,753.12,20,Sony,Description for Product 308 in Wearables,7.71,43x39x21,5,2020-04-04,3.2,3291
309,Product 309,Books,256.52,27,Sony,Description for Product 309 in Books,6.28,30x42x17,2,2021-10-02,4.3,3486
310,Product 310,Home Appliances,455.53,277,Ninja,Description for Product 310 in Home Appliances,3.67,90x41x15,5,2022-04-08,4.3,2990
311,Product 311,Books,970.25,283,Nike,Description for Product 311 in Books,0.74,84x44x15,1,2019-12-29,3.8,4835
312,Product 312,Wearables,144.56,312,Adidas,Description for Product 312 in Wearables,0.52,75x33x20,5,2020-04-02,4.8,798
313,Product 313,Wearables,255.62,276,Apple,Description for Product 313 in Wearables,9.74,64x50x12,2,2021-07-17,4.1,521
314,Product 314,Books,266.27,303,Apple,Description for Product 314 in Books,7.49,95x11x11,5,2020-09-29,4.7,2124
315,Product 315,Sports,588.86,73,Fitbit,Description for Product 315 in Sports,8.48,98x24x6,2,2021-02-14,3.3,3900
316,Product 316,Sports,697.74,146,Adidas,Description for Product 316 in Sports,9.39,17x12x14,3,2023-07-18,4.9,437
317,Product 317,Home Appliances,986.07,450,Ninja,Description for Product 317 in Home Appliances,0.47,17x11x6,5,2018-01-19,4.3,3292
318,Product 318,Sports,639.7,293,Ninja,Description for Product 318 in Sports,9.13,88x19x27,5,2018-06-07,3.4,1001
319,Product 319,Sports,579.59,77,Dell,Description for Product 319 in Sports,6.55,61x44x12,2,2023-11-02,4.0,2705
320,Product 320,Books,164.52,228,Apple,Description for Product 320 in Books,9.66,70x38x15,3,2021-05-26,4.4,219
321,Product 321,Electronics,731.89,94,Logitech,Description for Product 321 in Electronics,5.5,52x47x11,1,2023-04-03,3.9,1675
322,Product 322,Wearables,127.33,61,Nike,Description for Product 322 in Wearables,3.82,86x31x11,1,2018-02-13,4.8,1888
323,Product 323,Sports,506.14,278,Ninja,Description for Product 323 in Sports,0.22,78x37x12,1,2021-08-27,3.8,4250
324,Product 324,Electronics,392.97,127,Philips,Description for Product 324 in Electronics,8.09,96x41x7,1,2022-08-01,3.3,2135
325,Product 325,Home Appliances,211.6,352,Logitech,Description for Product 325 in Home Appliances,3.81,76x10x17,3,2023-10-19,4.4,822
326,Product 326,Home Appliances,231.89,393,Fitbit,Description for Product 326 in Home Appliances,4.42,16x14x23,2,2023-03-24,3.2,4308
327,Product 327,Books,279.75,293,Logitech,Description for Product 327 in Books,3.75,36x41x24,2,2018-01-18,4.7,3343
328,Product 328,Electronics,163.68,323,Ninja,Description for Product 328 in Electronics,8.38,23x32x26,1,2023-10-08,3.3,2096
329,Product 329,Electronics,995.86,421,Philips,Description for Product 329 in Electronics,5.0,83x14x12,3,2019-12-26,3.4,1108
330,Product 330,Electronics,191.62,428,Nike,Description for Product 330 in Electronics,8.41,26x21x26,1,2023-02-23,4.4,3335
331,Product 331,Electronics,201.16,49,Nike,Description for Product 331 in Electronics,5.31,27x44x24,2,2018-11-16,4.2,2909
332,Product 332,Sports,986.96,331,Logitech,Description for Product 332 in Sports,8.65,97x23x20,3,2018-12-25,3.2,3144
333,Product 333,Books,131.62,465,Logitech,Description for Product 333 in Books,3.25,78x30x10,2,2020-12-03,3.3,3800
334,Product 334,Electronics,298.71,400,Dell,Description for Product 334 in Electronics,7.37,36x18x12,5,2021-08-01,4.2,1602
335,Product 335,Home Appliances,534.12,495,Nike,Description for Product 335 in Home Appliances,4.87,57x21x28,2,2021-12-31,4.7,2219
336,Product 336,Home Appliances,171.72,256,Adidas,Description for Product 336 in Home Appliances,8.21,15x13x21,5,2019-03-27,5.0,1365
337,Product 337,Wearables,486.9,474,Nike,Description for Product 337 in Wearables,2.98,10x18x16,5,2023-11-10,4.0,2657
338,Product 338,Sports,105.13,479,Nike,Description for Product 338 in Sports,8.75,34x16x26,4,2021-05-27,3.6,2419
339,Product 339,Home Appliances,130.37,91,Sony,Description for Product 339 in Home Appliances,8.13,49x31x7,3,2018-09-27,3.5,4473
340,Product 340,Wearables,875.09,216,Apple,Description for Product 340 in Wearables,1.59,75x22x14,2,2023-04-01,3.4,4094
341,Product 341,Electronics,156.78,476,Sony,Description for Product 341 in Electronics,9.38,93x33x9,2,2018-08-19,3.8,4097
342,Product 342,Wearables,351.69,58,Amazon,Description for Product 342 in Wearables,6.79,28x12x22,2,2020-06-06,3.9,2387
343,Product 343,Wearables,144.67,376,Fitbit,Description for Product 343 in Wearables,6.37,81x47x5,1,2018-12-19,3.0,518
344,Product 344,Wearables,453.76,302,Apple,Description for Product 344 in Wearables,7.11,88x40x22,2,2020-11-21,3.6,3893
345,Product 345,Electronics,862.12,196,Nike,Description for Product 345 in Electronics,3.81,19x12x27,3,2022-09-14,3.5,4873
346,Product 346,Wearables,839.87,144,Amazon,Description for Product 346 in Wearables,5.93,65x11x9,2,2019-03-13,3.7,4218
347,Product 347,Sports,933.13,462,Nike,Description for Product 347 in Sports,0.9,96x33x25,5,2021-10-12,4.1,2530
348,Product 348,Books,212.45,94,Ninja,Description for Product 348 in Books,0.78,56x31x9,1,2023-07-28,4.4,3154
349,Product 349,Electronics,179.49,330,Ninja,Description for Product 349 in Electronics,2.85,31x42x30,1,2023-08-09,4.1,4122
350,Product 350,Books,509.39,273,Fitbit,Description for Product 350 in Books,0.8,93x34x30,3,2022-08-06,4.4,816
351,Product 351,Sports,437.06,344,Sony,Description for Product 351 in Sports,6.97,36x16x7,3,2020-08-24,3.7,3587
352,Product 352,Wearables,230.03,44,Logitech,Description for Product 352 in Wearables,2.4,77x16x11,4,2022-03-30,3.8,3161
353,Product 353,Sports,579.16,415,Adidas,Description for Product 353 in Sports,7.96,29x25x8,4,2020-05-04,3.3,4908
354,Product 354,Electronics,382.29,176,Logitech,Description for Product 354 in Electronics,2.32,29x31x10,2,2021-11-03,4.4,2755
355,Product 355,Sports,213.58,65,Adidas,Description for Product 355 in Sports,3.53,23x13x12,5,2018-03-18,4.6,3457
356,Product 356,Electronics,655.53,17,Fitbit,Description for Product 356 in Electronics,1.84,81x14x20,2,2022-01-23,4.6,2282
357,Product 357,Wearables,180.44,469,Amazon,Description for Product 357 in Wearables,1.12,79x11x10,2,2018-11-07,4.8,4668
358,Product 358,Wearables,626.94,447,Ninja,Description for Product 358 in Wearables,1.81,26x16x6,3,2021-11-16,4.0,3560
359,Product 359,Books,610.47,152,Dell,Description for Product 359 in Books,2.94,60x50x26,2,2022-10-20,4.1,2083
360,Product 360,Sports,927.28,74,Apple,Description for Product 360 in Sports,7.92,75x32x19,3,2021-05-22,4.8,202
361,Product 361,Electronics,72.79,336,Nike,Description for Product 361 in Electronics,5.62,58x38x26,2,2019-07-24,3.0,2003
362,Product 362,Sports,484.51,328,Ninja,Description for Product 362 in Sports,9.66,12x45x27,1,2023-01-24,4.6,1590
363,Product 363,Wearables,701.04,329,Ninja,Description for Product 363 in Wearables,5.86,96x35x23,1,2023-05-26,4.3,376
364,Product 364,Wearables,126.85,375,Philips,Description for Product 364 in Wearables,4.41,32x40x6,2,2019-09-04,3.1,1673
365,Product 365,Wearables,937.13,398,Sony,Description for Product 365 in Wearables,4.44,68x20x6,4,2020-03-23,3.7,1992
366,Product 366,Books,341.19,110,Adidas,Description for Product 366 in Books,0.79,21x19x14,1,2022-08-29,5.0,2525
367,Product 367,Sports,623.09,469,Philips,Description for Product 367 in Sports,6.42,23x12x18,1,2022-06-25,4.6,3073
368,Product 368,Home Appliances,546.51,273,Nike,Description for Product 368 in Home Appliances,4.58,52x21x24,1,2022-02-14,4.3,3725
369,Product 369,Books,465.82,26,Sony,Description for Product 369 in Books,6.76,31x17x15,4,2018-02-13,3.2,1890
370,Product 370,Home Appliances,518.75,34,Adidas,Description for Product 370 in Home Appliances,4.85,35x19x11,5,2018-05-30,4.2,143
371,Product 371,Wearables,415.34,248,Ninja,Description for Product 371 in Wearables,9.83,59x12x9,3,2019-04-06,4.5,4411
372,Product 372,Electronics,460.66,463,Amazon,Description for Product 372 in Electronics,1.51,50x42x7,1,2020-06-11,3.3,3862
373,Product 373,Books,192.27,316,Philips,Description for Product 373 in Books,3.63,85x32x20,5,2020-01-31,3.4,1998
374,Product 374,Sports,468.41,298,Apple,Description for Product 374 in Sports,8.41,22x15x12,4,2018-04-05,3.2,1367
